time,u10_era5,v10_era5,mwd_era5,mwp_era5,swh_era5,pp1d_era5,uo_cop,vo_cop,swh_cop,mwp_cop,mwd_cop,peak_period_cop
10/01/2025 04:00,10.114227,7.6458435,260.78516,10.907036,4.6946564,14.18589,0.045898438,0.061523438,,,,
10/01/2025 05:00,9.032196,7.6412506,260.68756,11.230524,4.983658,14.49839,0.05078125,0.06933594,,,,
10/01/2025 06:00,8.053482,8.479095,260.62546,11.274581,4.9053297,14.490578,0.053710938,0.07128906,5.35,8.76,264.06,14.86
10/01/2025 07:00,6.443161,7.7221375,260.86884,11.33533,4.7765875,14.451027,0.055664062,0.06738281,,,,
10/01/2025 08:00,4.620697,6.146881,261.6502,11.443527,4.6160383,14.396828,0.0546875,0.06542969,,,,
10/01/2025 09:00,1.3070068,6.8953094,262.42438,11.532152,4.462199,14.340187,0.05078125,0.068359375,4.91,9.03,264.9,14.69
10/01/2025 10:00,-0.37753296,8.306747,262.93054,11.566697,4.326766,14.29673,0.041992188,0.07421875,,,,
10/01/2025 11:00,0.4337616,9.824371,262.68787,11.50195,4.2281494,14.245949,0.034179688,0.0859375,,,,
10/01/2025 12:00,2.7755737,10.865753,261.53998,11.337455,4.165104,14.206398,0.032226562,0.09667969,4.54,8.3,262.61,14.58
10/01/2025 13:00,3.2558289,10.96991,259.6878,11.108865,4.13122,14.169289,0.041015625,0.10644531,,,,
10/01/2025 14:00,2.5648193,10.736069,257.98523,10.912579,4.095336,14.117531,0.049804688,0.11230469,,,,
10/01/2025 15:00,2.9566193,10.893448,256.0232,10.709979,4.0724726,14.061867,0.055664062,0.115234375,4.39,8.04,258.63,14.54
10/01/2025 16:00,2.5831604,11.255981,253.74635,10.501244,4.0627966,14.010109,0.059570312,0.115234375,,,,
10/01/2025 17:00,2.097229,11.653198,251.32558,10.381562,4.123122,14.069191,0.060546875,0.11425781,,,,
10/01/2025 18:00,1.417572,12.292389,248.47159,10.177037,4.112212,13.980324,0.06347656,0.111328125,4.44,7.81,253.17,14.5
10/01/2025 19:00,1.6423645,12.597443,245.35254,9.978144,4.1157103,13.893898,0.06640625,0.10644531,,,,
10/01/2025 20:00,1.4278259,12.602875,242.75052,9.827767,4.108099,13.807472,0.06542969,0.1015625,,,,
10/01/2025 21:00,1.695221,12.51181,240.84642,9.723428,4.0866394,13.718605,0.061523438,0.09863281,4.32,7.61,248.14,14.19
10/01/2025 22:00,0.23339844,11.832916,239.82156,9.68776,4.0369806,13.624367,0.055664062,0.09863281,,,,
10/01/2025 23:00,-0.5076904,12.289825,237.96877,9.613965,4.011985,13.536964,0.048828125,0.09863281,,,,
11/01/2025 00:00,-0.31088257,13.174957,234.73695,9.473529,4.0348225,13.453957,0.041015625,0.099609375,4.3,7.46,242.1,13.82
11/01/2025 01:00,-1.6501312,13.797089,230.39777,9.305017,4.089614,13.380226,0.034179688,0.1015625,,,,
11/01/2025 02:00,-1.2810822,13.612717,226.49309,9.17674,4.13583,13.31382,0.029296875,0.10449219,,,,
11/01/2025 03:00,-0.8856659,13.513184,223.63501,9.09032,4.1665964,13.250832,0.024414062,0.109375,4.31,7.38,234.95,13.38
11/01/2025 04:00,-0.48173523,13.8853,221.14886,9.019768,4.1903725,13.187355,0.025390625,0.1171875,,,,
11/01/2025 05:00,-0.17433167,14.014969,218.6369,8.943042,4.2229633,13.1204605,0.030273438,0.125,,,,
11/01/2025 06:00,0.7169647,13.970886,217.10179,8.908857,4.2433596,13.046242,0.036132812,0.1328125,4.33,7.25,228.04,13.06
11/01/2025 07:00,0.77207947,14.8702545,215.52689,8.866458,4.290653,8.5926285,0.04296875,0.13769531,,,,
11/01/2025 08:00,0.5444946,15.324951,213.56476,8.81772,4.3770027,8.628273,0.051757812,0.140625,,,,
11/01/2025 09:00,0.46372986,15.115326,211.84535,8.795012,4.477626,8.708839,0.060546875,0.140625,4.63,7.26,219.91,10.8
11/01/2025 10:00,-0.980484,14.207321,211.82176,8.901046,4.460351,9.347511,0.06738281,0.13867188,,,,
11/01/2025 11:00,-0.9677124,15.154251,210.31276,8.9238205,4.537736,9.548195,0.068359375,0.13671875,,,,
11/01/2025 12:00,-1.3251953,15.573898,208.25276,8.922144,4.6640873,9.4520035,0.06738281,0.13378906,5.2,7.67,216,11
11/01/2025 13:00,-1.2897186,15.449692,206.6501,8.946759,4.7792883,9.433449,0.06738281,0.12792969,,,,
11/01/2025 14:00,-1.6278381,15.391846,205.82855,9.012402,4.858659,10.810402,0.06738281,0.12402344,,,,
11/01/2025 15:00,-1.6596527,15.733948,205.25214,9.087768,4.9303007,10.9207535,0.06542969,0.12207031,5.43,7.93,216.12,11.87
11/01/2025 16:00,-1.2402649,16.134995,204.73647,9.142382,5.014533,10.989601,0.06347656,0.12109375,,,,
11/01/2025 17:00,-1.2294617,16.43312,203.98518,9.172236,5.124281,11.009621,0.064453125,0.12011719,,,,
11/01/2025 18:00,-0.34368896,16.175415,203.65262,9.207516,5.228177,11.00425,0.06738281,0.1171875,5.67,8.11,216.06,12.25
11/01/2025 19:00,0.6201782,15.753647,203.93814,9.269218,5.3027687,11.055031,0.06933594,0.115234375,,,,
11/01/2025 20:00,0.43440247,15.680939,204.41599,9.346821,5.351,11.252296,0.07324219,0.115234375,,,,
11/01/2025 21:00,-0.31451416,15.621307,204.88304,9.424755,5.390484,11.641945,0.07421875,0.11230469,5.77,8.29,215.69,12.29
11/01/2025 22:00,0.21212769,15.869812,205.52423,9.502075,5.4201717,11.775246,0.072265625,0.111328125,,,,
11/01/2025 23:00,0.7156372,15.786865,206.51964,9.58608,5.4374456,11.838722,0.07128906,0.109375,,,,
12/01/2025 00:00,3.653595,15.049423,208.1993,9.66586,5.4192085,11.888039,0.076171875,0.107421875,5.86,8.38,218.28,12.46
12/01/2025 01:00,7.0232697,12.613342,210.82086,9.780109,5.311096,11.949074,0.09375,0.099609375,,,,
12/01/2025 02:00,7.2795258,8.875931,213.48048,9.93285,5.130295,12.0145035,0.10644531,0.072265625,,,,
12/01/2025 03:00,6.259598,7.459793,215.63281,10.083718,4.942281,12.058449,0.1015625,0.04296875,5.51,8.77,222.92,12.55
12/01/2025 04:00,5.872513,7.7804565,217.34402,10.180563,4.7839622,12.078957,0.08984375,0.021484375,,,,
12/01/2025 05:00,6.568512,8.5364685,218.75114,10.342834,4.8175974,12.189796,0.07421875,0.01171875,,,,
12/01/2025 06:00,6.5023956,8.712433,220.06413,10.34076,4.709852,12.189308,0.0546875,0.008789063,5.05,8.4,226.37,12.44
12/01/2025 07:00,5.2288666,8.67218,221.063,10.333288,4.6009874,12.178078,0.037109375,0.01171875,,,,
12/01/2025 08:00,6.1979675,8.045837,222.0575,10.321516,4.4913845,12.159523,0.026367188,0.016601562,,,,
12/01/2025 09:00,6.238571,7.621994,223.02794,10.303141,4.38192,12.135109,0.01953125,0.0234375,4.77,8.28,229.63,12.33
12/01/2025 10:00,3.236557,9.239243,223.6265,10.287265,4.2690344,12.106789,0.013671875,0.032226562,,,,
12/01/2025 11:00,3.8647919,9.330215,224.21957,10.248454,4.166114,12.071632,0.0078125,0.044921875,,,,
12/01/2025 12:00,4.859009,9.08522,224.78156,10.1775465,4.077588,12.033546,0.004882813,0.06640625,4.5,8.02,230.89,12.21
12/01/2025 13:00,5.5792236,8.687561,225.42293,10.097155,3.9959764,11.993019,0.010742188,0.0859375,,,,
12/01/2025 14:00,4.174637,8.526779,226.12846,10.05813,3.905221,11.951027,0.022460938,0.09667969,,,,
12/01/2025 15:00,1.7290192,7.753937,226.98445,10.09031,3.799529,11.908058,0.036132812,0.103515625,4.19,8.01,232.57,12.03
12/01/2025 16:00,2.7180176,8.201096,227.90009,10.105891,3.7112398,11.864601,0.0546875,0.107421875,,,,
12/01/2025 17:00,3.9847412,8.305481,228.82097,10.313852,3.8432941,12.027687,0.07128906,0.1015625,,,,
12/01/2025 18:00,4.7381134,7.692093,229.99963,10.291386,3.7719831,11.985695,0.08496094,0.09082031,3.95,7.75,235.51,11.88
12/01/2025 19:00,4.594864,6.976898,231.47847,10.305371,3.7017498,11.948097,0.09472656,0.07519531,,,,
12/01/2025 20:00,4.0122223,6.217987,233.23358,10.35395,3.6368036,11.916847,0.095703125,0.055664062,,,,
12/01/2025 21:00,2.664093,5.6223755,235.22017,10.430668,3.5810146,11.896339,0.08300781,0.038085938,3.75,7.92,239.97,11.79
12/01/2025 22:00,-0.17178345,5.28273,237.3942,10.518922,3.5396624,11.884621,0.05859375,0.026367188,,,,
12/01/2025 23:00,-2.420044,5.8431396,239.61089,10.598302,3.5151987,11.902687,0.030273438,0.021484375,,,,
13/01/2025 00:00,-1.943573,6.434677,241.8139,10.670055,3.5048742,11.945656,0.002929688,0.022460938,3.73,8.05,244.65,11.99
13/01/2025 01:00,-2.6975555,6.74411,244.04611,10.7436075,3.504467,12.021828,-0.01953125,0.029296875,,,,
13/01/2025 02:00,-3.8920898,6.9203033,246.03967,10.798586,3.5155535,12.133644,-0.033203125,0.041992188,,,,
13/01/2025 03:00,-4.399399,7.545517,247.73781,10.832516,3.535016,12.279152,-0.043945312,0.057617188,3.66,7.85,248.19,12.24
13/01/2025 04:00,-4.496582,7.6991577,249.07304,10.847993,3.5592918,12.449074,-0.044921875,0.076171875,,,,
13/01/2025 05:00,-4.2285004,8.376663,249.64967,10.807398,3.5961971,12.632179,-0.041015625,0.09667969,,,,
13/01/2025 06:00,-1.9496613,10.168152,249.00092,10.681983,3.6540747,12.815285,-0.036132812,0.1171875,3.73,7.67,249.48,12.87
13/01/2025 07:00,-0.54841614,11.368088,247.91933,10.542591,3.7142553,13.007179,-0.026367188,0.13476562,,,,
13/01/2025 08:00,-0.99998474,11.053925,246.62035,10.415388,3.7669744,13.154152,-0.009765625,0.14648438,,,,
13/01/2025 09:00,-1.4799042,11.02919,245.10286,10.294033,3.811699,13.257668,0.0078125,0.15234375,3.86,7.6,248.59,13.49
13/01/2025 10:00,-0.5467377,10.649948,245.17213,10.281212,3.805067,13.328957,0.0234375,0.15332031,,,,
13/01/2025 11:00,-0.4487915,10.895828,244.95403,10.249738,3.7944183,13.368019,0.040039062,0.14941406,,,,
13/01/2025 12:00,-0.6604309,10.734787,244.6802,10.212594,3.770937,13.388039,0.053710938,0.14648438,3.92,7.67,248.06,13.94
13/01/2025 13:00,-0.3341217,10.721771,244.3997,10.168298,3.73483,13.38755,0.0703125,0.140625,,,,
13/01/2025 14:00,-0.3625183,10.411118,244.36838,10.131966,3.681016,13.369484,0.08691406,0.13183594,,,,
13/01/2025 15:00,0.34780884,10.583176,243.86111,10.058008,3.6262913,13.338234,0.10058594,0.119140625,3.76,7.46,246.29,13.96
13/01/2025 16:00,1.119461,10.678314,242.4929,9.919303,3.5831547,13.297218,0.109375,0.1015625,,,,
13/01/2025 17:00,1.4707031,10.667389,240.88368,9.761286,3.5372276,13.2488785,0.11328125,0.08203125,,,,
13/01/2025 18:00,1.2307129,10.767563,239.21207,9.61427,3.4793692,13.194679,0.109375,0.0625,3.54,7.14,241.3,13.69
13/01/2025 19:00,0.9951935,10.9852295,237.14073,9.455742,3.4198217,13.135597,0.09765625,0.044921875,,,,
13/01/2025 20:00,1.2653351,11.039444,234.85185,9.288313,3.3599539,13.071632,0.07910156,0.033203125,,,,
13/01/2025 21:00,1.6803589,10.817871,232.67445,9.127847,3.2959356,13.002785,0.056640625,0.028320312,3.43,6.92,236.8,13.38
13/01/2025 22:00,0.8526459,11.157623,230.95497,9.003095,3.2187805,12.928566,0.034179688,0.03125,,,,
13/01/2025 23:00,0.5448761,11.626282,228.37633,8.836194,3.1696758,12.843117,0.014648438,0.041992188,,,,
14/01/2025 00:00,1.0608673,11.651001,225.69423,8.667246,3.1368399,12.746925,-0.002929688,0.05859375,3.31,6.61,230.15,12.9
14/01/2025 01:00,1.0221863,11.833694,223.25787,8.517856,3.1175327,12.664894,-0.015625,0.07910156,,,,
14/01/2025 02:00,1.0001068,11.865662,221.11058,8.405038,3.1113434,12.599464,-0.013671875,0.099609375,,,,
14/01/2025 03:00,0.9447174,11.568024,219.805,8.35864,3.111495,12.555031,-0.000976563,0.1171875,3.28,6.53,226.05,12.19
14/01/2025 04:00,1.2728119,11.350861,219.8235,8.397103,3.124093,12.539894,0.016601562,0.12792969,,,,
14/01/2025 05:00,1.6666565,11.242874,221.65736,8.05362,2.7945147,11.880226,0.034179688,0.13574219,,,,
14/01/2025 06:00,2.0146484,11.088364,223.35976,8.221367,2.8590174,11.928078,0.048828125,0.13964844,3.1,6.44,231.15,11.27
14/01/2025 07:00,2.0339508,10.703079,226.2282,8.510084,2.9362268,12.054543,0.064453125,0.13769531,,,,
14/01/2025 08:00,1.473587,10.775696,229.67514,8.891013,3.0397358,12.322121,0.080078125,0.13183594,,,,
14/01/2025 09:00,0.6723938,11.060196,233.15671,9.313334,3.1837845,13.007179,0.09472656,0.12011719,3.39,6.93,240.24,17.64
14/01/2025 10:00,0.683548,11.169418,238.07275,9.85418,3.324379,14.635109,0.10546875,0.10546875,,,,
14/01/2025 11:00,1.0298462,11.786087,241.71974,10.300056,3.5163555,15.260109,0.111328125,0.087890625,,,,
14/01/2025 12:00,1.2269745,11.628555,244.60454,10.670238,3.7309465,15.618507,0.109375,0.0703125,4.39,8.4,255.83,18.86
14/01/2025 13:00,1.4009247,10.98793,247.54501,11.030407,3.9264297,15.738136,0.103515625,0.055664062,,,,
14/01/2025 14:00,3.5752106,11.135696,249.86043,11.295345,4.120119,15.8113785,0.09472656,0.044921875,,,,
14/01/2025 15:00,2.7357483,10.716248,252.105,11.538827,4.276433,15.847511,0.08105469,0.038085938,5.31,9.71,263.49,18.24
14/01/2025 16:00,2.2746887,10.382751,253.98212,11.751971,4.394356,15.854347,0.064453125,0.033203125,,,,
14/01/2025 17:00,2.7732697,10.498535,255.32857,12.809412,5.2979355,17.141937,0.046875,0.033203125,,,,
14/01/2025 18:00,1.6889343,10.03035,257.07495,13.01095,5.3556643,17.091156,0.02734375,0.040039062,5.81,10.21,265.45,17.74
14/01/2025 19:00,1.0499115,9.898071,258.32843,13.092804,5.3437357,16.889984,0.010742188,0.051757812,,,,
14/01/2025 20:00,0.5723419,9.583038,259.33728,13.10816,5.2892838,16.674164,0,0.06542969,,,,
14/01/2025 21:00,0.5486908,9.67894,260.20416,13.08072,5.2082195,16.480316,-0.004882813,0.08105469,5.6,10.07,265.2,16.94
14/01/2025 22:00,0.50901794,9.29808,261.14148,13.043605,5.10336,16.30552,-0.00390625,0.09667969,,,,
14/01/2025 23:00,-0.34983826,9.715958,261.7312,12.952283,4.998372,16.150734,0,0.11230469,,,,
15/01/2025 00:00,0.13258362,10.2829895,261.92188,12.804658,4.899831,16.00132,0.010742188,0.125,5.21,9.47,262.99,15.97
15/01/2025 01:00,1.2636414,10.704147,261.81412,12.617363,4.8079033,15.851418,0.02734375,0.13378906,,,,
15/01/2025 02:00,1.8956757,10.876892,261.42285,12.399973,4.722378,15.697121,0.045898438,0.13867188,,,,
15/01/2025 03:00,1.3917542,11.051285,260.822,12.16895,4.640092,15.505714,0.064453125,0.13964844,4.81,8.84,261.32,15.45
15/01/2025 04:00,1.7440948,11.477005,260.0796,11.935025,4.5582676,15.271828,0.08300781,0.13378906,,,,
15/01/2025 05:00,3.278366,10.715317,259.53323,11.734159,4.463728,15.088722,0.099609375,0.12402344,,,,
15/01/2025 06:00,3.9271545,9.078705,259.58713,11.594987,4.347068,14.937355,0.111328125,0.107421875,4.49,8.67,262.16,14.97
15/01/2025 07:00,2.0357819,8.645691,260.19583,11.517824,4.210581,14.806007,0.115234375,0.08886719,,,,
15/01/2025 08:00,1.6662903,9.645065,260.25797,11.401594,4.090293,14.6863785,0.11328125,0.06933594,,,,
15/01/2025 09:00,1.403122,9.868408,259.26562,11.201228,4.0030985,14.572121,0.10449219,0.053710938,4.2,8.36,262.57,14.62
15/01/2025 10:00,1.4219818,10.685608,258.17603,11.003762,3.923769,14.458839,0.091796875,0.041015625,,,,
15/01/2025 11:00,2.414627,11.604416,255.55537,10.695206,3.8921957,14.3392105,0.07324219,0.033203125,,,,
15/01/2025 12:00,3.0013428,11.409943,252.81267,10.40046,3.8708992,14.212257,0.052734375,0.03125,4.11,7.85,258.93,14.39
15/01/2025 13:00,2.960434,11.264969,250.50864,10.160582,3.8414106,14.025246,0.037109375,0.038085938,,,,
15/01/2025 14:00,2.7629395,11.451309,248.29306,9.946863,3.8122692,13.838722,0.02734375,0.048828125,,,,
15/01/2025 15:00,2.6258392,11.778809,245.98724,9.742005,3.7902002,13.684425,0.01953125,0.06347656,4.03,7.59,254.31,14.1
15/01/2025 16:00,2.9578552,11.859329,243.8832,9.565732,3.7658577,13.551125,0.014648438,0.08105469,,,,
15/01/2025 17:00,3.2119446,11.695633,242.25159,9.42797,3.7298412,13.432472,0.016601562,0.09863281,,,,
15/01/2025 18:00,3.0467224,11.403641,240.95334,9.312908,3.6855059,13.3235855,0.024414062,0.11328125,3.9,7.38,250.78,13.7
15/01/2025 19:00,3.3250275,11.1862335,239.69693,9.196816,3.6454134,13.223,0.038085938,0.125,,,,
15/01/2025 20:00,2.8556366,11.113815,238.89435,9.107767,3.5942478,13.128761,0.053710938,0.13183594,,,,
15/01/2025 21:00,2.6721344,11.313416,238.17284,9.028442,3.5394516,13.039406,0.0703125,0.13476562,3.93,7.31,246.96,13.57
15/01/2025 22:00,1.6683197,12.102707,236.39311,8.910325,3.5061073,12.960793,0.08691406,0.1328125,,,,
15/01/2025 23:00,2.2986145,12.041016,234.66792,8.787199,3.4839478,12.876808,0.1015625,0.125,,,,
16/01/2025 00:00,2.4515839,11.994644,233.31259,8.679294,3.4601078,12.746925,0.11230469,0.11230469,3.73,6.99,244.22,13.26
16/01/2025 01:00,2.7564392,12.136734,232.14114,8.581661,3.4393473,12.63755,0.12109375,0.09765625,,,,
16/01/2025 02:00,3.0391693,11.979553,231.36003,8.501678,3.4152489,12.544777,0.12597656,0.08203125,,,,
16/01/2025 03:00,2.9725037,12.002502,230.80725,8.436812,3.387514,12.462746,0.12597656,0.06640625,3.64,6.82,241.49,12.91
16/01/2025 04:00,3.0517578,11.89064,230.6819,8.39238,3.3500729,12.388527,0.12109375,0.051757812,,,,
16/01/2025 05:00,2.9818726,11.850174,230.954,8.393992,3.328374,12.34507,0.111328125,0.041015625,,,,
16/01/2025 06:00,2.9716034,11.787064,231.3909,8.382519,3.2822132,12.288429,0.099609375,0.032226562,3.5,6.68,240.32,12.5
16/01/2025 07:00,2.8887634,11.66684,231.72942,8.3679695,3.24543,12.239601,0.0859375,0.029296875,,,,
16/01/2025 08:00,3.0283508,11.671616,232.02356,8.348596,3.21904,12.196144,0.07324219,0.02734375,,,,
16/01/2025 09:00,2.5664368,10.853699,232.37503,8.326196,3.2013931,12.154152,0.061523438,0.030273438,3.37,6.67,242.19,12.14
16/01/2025 10:00,3.5066528,11.306335,233.17812,8.317425,3.178152,12.121437,0.052734375,0.037109375,,,,
16/01/2025 11:00,3.536377,11.3702545,234.06636,8.310415,3.161436,12.06675,0.044921875,0.048828125,,,,
16/01/2025 12:00,3.8014832,11.396103,234.65222,8.287454,3.1581602,12.009621,0.040039062,0.06347656,3.34,6.54,243.38,11.94
16/01/2025 13:00,4.142578,11.1848755,235.59096,8.278216,3.149538,11.949562,0.041992188,0.07910156,,,,
16/01/2025 14:00,3.8131256,11.28215,236.47997,8.278992,3.134881,11.8895035,0.047851562,0.09375,,,,
16/01/2025 15:00,3.5488129,11.422775,236.70609,8.252386,3.1315546,11.831886,0.057617188,0.107421875,3.43,6.61,243.91,11.85
16/01/2025 16:00,3.7088623,11.31279,236.73058,8.218814,3.1320887,11.77964,0.072265625,0.11621094,,,,
16/01/2025 17:00,3.641037,11.109161,236.86003,8.182882,3.1224222,11.721046,0.087890625,0.119140625,,,,
16/01/2025 18:00,3.6168518,10.983063,237.2211,8.176462,3.110795,11.672707,0.103515625,0.11621094,3.26,6.5,245.36,11.48
16/01/2025 19:00,3.8523407,10.818512,237.6348,8.172537,3.0982924,11.619972,0.1171875,0.10546875,,,,
16/01/2025 20:00,3.8350677,10.888824,237.8299,8.165646,3.0875673,11.575539,0.12597656,0.09375,,,,
16/01/2025 21:00,3.7099457,11.353363,237.32106,8.137661,3.0905933,11.537941,0.13085938,0.083984375,3.26,6.42,243.69,11.28
16/01/2025 22:00,2.7771454,11.91951,236.07533,8.096877,3.103446,11.523781,0.13378906,0.07128906,,,,
16/01/2025 23:00,2.665329,12.759979,232.86401,7.9908924,3.1722097,11.50132,0.1328125,0.060546875,,,,
17/01/2025 00:00,3.0809784,13.165955,229.41632,7.885045,3.2618856,7.178566,0.12792969,0.053710938,3.35,6.26,235.4,11.01
17/01/2025 01:00,3.6290894,12.829269,226.9215,7.818763,3.356966,7.235695,0.119140625,0.047851562,,,,
17/01/2025 02:00,4.1184387,12.602692,226.45375,7.823159,3.4128075,7.4070816,0.11035156,0.041015625,,,,
17/01/2025 03:00,4.5633087,12.732437,226.67618,7.848873,3.4593563,7.5384293,0.103515625,0.03515625,3.54,6.41,232.04,7.75
17/01/2025 04:00,5.588379,13.163513,227.00067,7.854952,3.5372324,7.6277847,0.099609375,0.034179688,,,,
17/01/2025 05:00,6.077667,12.800201,227.67969,7.875168,3.6035204,7.7088394,0.09375,0.034179688,,,,
17/01/2025 06:00,8.163071,11.858017,229.53917,7.929309,3.6271544,7.8118668,0.09082031,0.033203125,3.84,6.59,235.49,8.48
17/01/2025 07:00,8.699448,11.057526,232.07416,8.008822,3.6240788,7.9437027,0.08984375,0.032226562,,,,
17/01/2025 08:00,8.373505,10.481506,234.86272,8.108167,3.5938835,8.181007,0.0859375,0.03125,,,,
17/01/2025 09:00,8.296585,9.440674,237.85947,8.222963,3.5503817,8.371925,0.08203125,0.03125,3.9,6.94,241.88,10.66
17/01/2025 10:00,6.412216,8.470108,241.2019,8.4070835,3.462943,10.989601,0.07714844,0.032226562,,,,
17/01/2025 11:00,6.9404907,8.50946,244.14894,8.547252,3.427001,11.24839,0.07324219,0.037109375,,,,
17/01/2025 12:00,9.170685,7.9033966,246.8978,8.62836,3.4444666,11.43882,0.07421875,0.043945312,3.93,7.07,249.79,11.36
17/01/2025 13:00,9.4832,6.517929,249.92287,8.729145,3.4633532,11.593605,0.0859375,0.044921875,,,,
17/01/2025 14:00,9.041855,4.577118,253.08965,8.906221,3.447854,11.7176285,0.10253906,0.032226562,,,,
17/01/2025 15:00,7.56279,0.5713501,256.19342,9.150017,3.4078255,11.789894,0.1171875,0.000976563,3.79,7.51,257.79,11.81
17/01/2025 16:00,6.453079,-3.3196564,258.9977,9.3772335,3.373537,11.856789,0.12402344,-0.028320312,,,,
17/01/2025 17:00,5.759506,-3.8905792,261.37592,9.558911,3.3483667,11.914406,0.11816406,-0.0546875,,,,
17/01/2025 18:00,5.9913483,-2.1408691,263.21796,9.7121525,3.3261127,11.963722,0.09863281,-0.08105469,3.36,7.33,262.92,11.58
17/01/2025 19:00,5.529297,-0.608902,264.6924,9.844989,3.3045788,12.004738,0.072265625,-0.091796875,,,,
17/01/2025 20:00,6.2662354,-0.2742157,266.05573,9.940837,3.2893715,12.040382,0.043945312,-0.08984375,,,,
17/01/2025 21:00,7.374283,-1.3350372,267.52493,9.982399,3.2869434,12.072609,0.020507812,-0.07910156,3.46,7.57,267.84,12.13
17/01/2025 22:00,7.5106964,-0.92941284,268.8999,10.037505,3.2838879,12.100929,0.004882813,-0.0625,,,,
17/01/2025 23:00,7.101303,-1.4824982,270.3213,10.100626,3.2827806,12.1360855,-0.002929688,-0.043945312,,,,
18/01/2025 00:00,6.434311,-1.9069214,271.76685,10.191285,3.2821617,12.172218,-0.005859375,-0.02734375,3.69,8.03,272.3,12.69
18/01/2025 01:00,5.707321,-2.4088593,273.26123,10.310661,3.2850895,12.209816,-0.001953125,-0.012695313,,,,
18/01/2025 02:00,5.6707,-2.5875397,274.8213,10.446768,3.295661,12.249855,0.004882813,0.000976563,,,,
18/01/2025 03:00,5.3692627,-2.7556,276.48657,10.596612,3.3160667,12.295265,0.013671875,0.0078125,3.77,8.39,276.5,12.97
18/01/2025 04:00,4.7621155,-2.8194885,278.18872,10.771308,3.3431883,12.348488,0.021484375,0.009765625,,,,
18/01/2025 05:00,4.393982,-3.0733643,279.93164,11.226189,3.5717688,12.708839,0.025390625,0.005859375,,,,
18/01/2025 06:00,4.287323,-3.3631287,281.79248,11.459102,3.63486,12.943703,0.025390625,0.001953125,4.26,9.17,280.92,13.89
18/01/2025 07:00,3.7412567,-3.2934265,283.56885,11.693218,3.7052746,14.199562,0.0234375,0.001953125,,,,
